neighbourhood_group,room_type,price,minimum_nights,calculated_host_listings_count,availability_365
Queens,Entire home/apt,121.0,1,3,90.0
Manhattan,Private room,75.0,1,4,351.0
Bronx,Private room,50.0,2,1,45.0
Manhattan,Entire home/apt,199.0,3,1,123.0
Brooklyn,Entire home/apt,79.0,3,1,94.0
Brooklyn,Private room,60.0,30,4,153.0
Manhattan,Private room,45.0,1,1,87.0
Brooklyn,Private room,125.0,1,1,199.0
Manhattan,Entire home/apt,199.0,7,1,124.0
Brooklyn,Private room,48.0,1,1,53.0
Brooklyn,Entire home/apt,149.0,7,2,5.0
Manhattan,Private room,40.0,7,2,8.0
Manhattan,Private room,99.0,1,4,142.0
Manhattan,Private room,89.0,1,4,221.0
Brooklyn,Entire home/apt,175.0,2,1,227.0
Brooklyn,Private room,50.0,4,1,12.0
Manhattan,Private room,92.0,2,1,45.0
Brooklyn,Entire home/apt,95.0,1,1,22.0
Brooklyn,Entire home/apt,80.0,2,3,5.0
Queens,Entire home/apt,90.0,3,1,121.0
Queens,Entire home/apt,99.0,1,2,141.0
Manhattan,Entire home/apt,250.0,3,1,148.0
Manhattan,Private room,80.0,3,1,45.0
Brooklyn,Entire home/apt,80.0,1,1,45.0
Brooklyn,Private room,63.0,21,2,135.0
Brooklyn,Private room,150.0,1,1,45.0
Manhattan,Private room,75.0,4,1,21.0
Manhattan,Private room,71.0,15,4,185.0
Brooklyn,Private room,40.0,3,4,45.0
Brooklyn,Entire home/apt,135.0,7,3,204.0
Bronx,Private room,85.0,5,5,343.0
Manhattan,Entire home/apt,1050.0,1,1,48.0
Brooklyn,Private room,55.0,2,1,156.0
Queens,Entire home/apt,60.0,1,1,282.0
Manhattan,Entire home/apt,350.0,1,2,342.0
Manhattan,Entire home/apt,130.0,210,1,2.0
Brooklyn,Private room,65.0,1,1,157.0
Brooklyn,Private room,90.0,1,1,144.0
Manhattan,Private room,180.0,3,1,45.0
Brooklyn,Entire home/apt,120.0,3,1,45.0
Manhattan,Entire home/apt,135.0,30,1,7.0
Bronx,Private room,95.0,3,1,49.0
Manhattan,Private room,86.0,1,3,45.0
Manhattan,Entire home/apt,236.0,30,232,127.0
Brooklyn,Private room,50.0,2,2,330.0
Queens,Private room,100.0,1,1,88.0
Manhattan,Private room,70.0,2,1,152.0
Brooklyn,Private room,45.0,1,1,160.0
Brooklyn,Entire home/apt,100.0,1,1,45.0
Manhattan,Entire home/apt,600.0,7,1,281.0
Brooklyn,Private room,68.0,30,6,311.0
Queens,Private room,41.0,30,103,186.0
Brooklyn,Private room,80.0,2,1,342.0
Manhattan,Private room,77.0,1,7,351.0
Queens,Entire home/apt,72.0,2,3,52.0
Manhattan,Private room,79.0,1,7,60.0
Brooklyn,Entire home/apt,130.0,1,1,16.0
Manhattan,Private room,120.0,3,3,45.0
Brooklyn,Entire home/apt,106.0,2,2,45.0
Manhattan,Private room,110.0,3,1,3.0
Manhattan,Entire home/apt,135.0,3,1,214.0
Manhattan,Entire home/apt,90.0,2,1,45.0
Manhattan,Entire home/apt,750.0,3,2,97.0
Queens,Private room,47.0,1,3,350.0
Manhattan,Private room,100.0,3,3,45.0
Brooklyn,Private room,50.0,2,1,5.0
Brooklyn,Entire home/apt,130.0,3,5,110.0
Brooklyn,Private room,50.0,2,5,125.0
Brooklyn,Private room,45.0,3,1,45.0
Manhattan,Entire home/apt,120.0,3,2,116.0
Brooklyn,Entire home/apt,120.0,2,2,45.0
Brooklyn,Private room,48.0,28,1,45.0
Queens,Entire home/apt,69.0,1,1,170.0
Manhattan,Private room,80.0,5,1,188.0
Manhattan,Entire home/apt,325.0,1,1,217.0
Manhattan,Entire home/apt,80.0,2,1,45.0
Queens,Private room,59.0,2,2,45.0
Manhattan,Entire home/apt,349.0,30,232,310.0
Manhattan,Entire home/apt,250.0,1,7,249.0
Brooklyn,Entire home/apt,110.0,2,1,353.0
Manhattan,Private room,80.0,3,3,334.0
Staten Island,Private room,75.0,2,1,90.0
Brooklyn,Entire home/apt,100.0,5,1,180.0
Queens,Entire home/apt,70.0,2,1,3.0
Manhattan,Private room,54.0,3,2,38.0
Queens,Private room,50.0,2,2,63.0
Manhattan,Entire home/apt,299.0,1,1,61.0
Brooklyn,Entire home/apt,285.0,5,1,2.0
Queens,Entire home/apt,170.0,1,2,41.0
Brooklyn,Entire home/apt,100.0,1,1,35.0
Brooklyn,Entire home/apt,60.0,2,1,30.0
Brooklyn,Entire home/apt,85.0,2,1,28.0
Brooklyn,Private room,70.0,3,3,21.0
Manhattan,Entire home/apt,215.0,2,1,5.0
Queens,Entire home/apt,52.0,7,1,45.0
Queens,Private room,85.0,1,1,80.0
Manhattan,Entire home/apt,250.0,3,1,112.0
Queens,Entire home/apt,135.0,1,2,45.0
Manhattan,Entire home/apt,230.0,3,2,29.0
Queens,Entire home/apt,140.0,1,1,204.0
Brooklyn,Entire home/apt,59.0,2,1,87.0
Manhattan,Entire home/apt,100.0,5,1,8.0
Brooklyn,Private room,65.0,7,3,329.0
Brooklyn,Entire home/apt,185.0,2,8,320.0
Brooklyn,Private room,65.0,2,8,344.0
Brooklyn,Private room,65.0,2,8,321.0
Queens,Private room,38.0,30,103,244.0
Manhattan,Private room,80.0,180,3,342.0
Brooklyn,Private room,75.0,30,10,364.0
Manhattan,Entire home/apt,209.0,3,5,107.0
Manhattan,Private room,75.0,3,2,45.0
Manhattan,Entire home/apt,130.0,3,1,15.0
Brooklyn,Private room,55.0,2,1,45.0
Brooklyn,Entire home/apt,160.0,1,1,237.0
Manhattan,Entire home/apt,115.0,30,1,4.0
Brooklyn,Entire home/apt,123.0,3,2,147.0
Manhattan,Entire home/apt,105.0,30,4,339.0
Manhattan,Entire home/apt,243.0,30,232,1.0
Manhattan,Private room,100.0,1,1,125.0
Brooklyn,Private room,80.0,1,1,45.0
Queens,Entire home/apt,75.0,5,1,45.0
Brooklyn,Entire home/apt,375.0,6,3,7.0
Brooklyn,Private room,45.0,2,1,45.0
Manhattan,Entire home/apt,117.0,5,1,45.0
Brooklyn,Private room,48.0,1,5,189.0
Brooklyn,Private room,48.0,1,5,166.0
Brooklyn,Private room,53.0,2,5,158.0
Queens,Entire home/apt,99.0,5,6,319.0
Bronx,Private room,99.0,2,2,45.0
Manhattan,Entire home/apt,150.0,5,1,74.0
Queens,Private room,44.0,1,4,32.0
Manhattan,Private room,55.0,30,3,353.0
Manhattan,Private room,85.0,1,1,92.0
Bronx,Entire home/apt,115.0,3,1,228.0
Brooklyn,Private room,45.0,1,1,129.0
Brooklyn,Private room,48.0,1,5,166.0
Manhattan,Private room,50.0,2,1,2.0
Queens,Private room,40.0,1,1,205.0
Brooklyn,Entire home/apt,85.0,1,1,161.0
Manhattan,Entire home/apt,1200.0,1,1,27.0
Manhattan,Private room,119.0,2,1,45.0
Manhattan,Entire home/apt,250.0,31,33,365.0
Brooklyn,Private room,49.0,2,4,96.0
Manhattan,Private room,99.0,12,4,21.0
Manhattan,Entire home/apt,200.0,30,1,88.0
Brooklyn,Private room,68.0,1,1,59.0
Brooklyn,Shared room,20.0,30,2,342.0
Brooklyn,Entire home/apt,250.0,5,1,43.0
Manhattan,Private room,220.0,3,2,21.0
Brooklyn,Entire home/apt,145.0,5,2,244.0
Brooklyn,Entire home/apt,200.0,2,2,330.0
Brooklyn,Entire home/apt,175.0,3,1,5.0
Brooklyn,Private room,45.0,3,1,45.0
Brooklyn,Entire home/apt,140.0,2,1,135.0
Manhattan,Entire home/apt,120.0,7,1,45.0
Manhattan,Private room,160.0,2,1,45.0
Bronx,Private room,65.0,7,1,90.0
Manhattan,Entire home/apt,135.0,4,2,217.0
Brooklyn,Entire home/apt,120.0,30,1,209.0
Brooklyn,Entire home/apt,136.0,2,1,74.0
Manhattan,Private room,50.0,1,1,45.0
Queens,Private room,41.0,30,103,215.0
Manhattan,Entire home/apt,175.0,2,1,233.0
Manhattan,Entire home/apt,110.0,30,1,172.0
Manhattan,Entire home/apt,85.0,2,1,45.0
Queens,Private room,80.0,14,2,365.0
Brooklyn,Private room,85.0,6,1,45.0
Manhattan,Entire home/apt,255.0,2,1,239.0
Manhattan,Entire home/apt,250.0,2,1,45.0
Manhattan,Entire home/apt,95.0,2,1,45.0
Manhattan,Entire home/apt,119.0,1,1,302.0
Manhattan,Private room,71.0,14,2,63.0
Brooklyn,Private room,60.0,3,5,110.0
Queens,Entire home/apt,125.0,7,1,45.0
Bronx,Private room,68.0,2,13,364.0
Queens,Private room,50.0,1,1,125.0
Brooklyn,Private room,50.0,30,2,45.0
Manhattan,Entire home/apt,175.0,2,2,18.0
Queens,Private room,70.0,15,1,135.0
Brooklyn,Entire home/apt,90.0,2,1,45.0
Brooklyn,Entire home/apt,56.0,3,1,45.0
Manhattan,Entire home/apt,220.0,90,1,45.0
Brooklyn,Private room,65.0,1,1,7.0
Brooklyn,Shared room,20.0,5,12,45.0
Manhattan,Private room,65.0,1,1,310.0
Brooklyn,Entire home/apt,200.0,2,2,22.0
Queens,Private room,90.0,4,1,45.0
Manhattan,Entire home/apt,97.0,1,1,11.0
Queens,Private room,45.0,2,1,53.0
Manhattan,Private room,100.0,1,1,7.0
Brooklyn,Entire home/apt,150.0,1,2,2.0
Brooklyn,Private room,75.0,2,1,45.0
Manhattan,Entire home/apt,225.0,30,12,328.0
Manhattan,Entire home/apt,167.0,5,1,91.0
Brooklyn,Entire home/apt,220.0,3,1,76.0
Manhattan,Entire home/apt,250.0,2,1,45.0
Bronx,Entire home/apt,80.0,2,1,321.0
Manhattan,Entire home/apt,107.0,25,1,170.0
Queens,Private room,54.0,2,1,56.0
Manhattan,Entire home/apt,150.0,4,1,7.0
Manhattan,Entire home/apt,135.0,30,96,156.0
Brooklyn,Entire home/apt,45.0,5,1,28.0
Queens,Entire home/apt,200.0,1,1,179.0
Brooklyn,Entire home/apt,200.0,5,1,96.0
Brooklyn,Entire home/apt,165.0,2,2,273.0
Manhattan,Private room,85.0,2,1,24.0
Brooklyn,Private room,57.0,2,1,3.0
Brooklyn,Private room,35.0,7,1,36.0
Bronx,Shared room,28.0,1,7,319.0
Queens,Private room,40.0,1,2,17.0
Manhattan,Private room,70.0,1,2,97.0
Brooklyn,Private room,40.0,10,2,45.0
Brooklyn,Private room,45.0,1,6,170.0
Manhattan,Private room,100.0,80,1,179.0
Brooklyn,Entire home/apt,110.0,3,1,63.0
Manhattan,Entire home/apt,156.0,1,1,46.0
Manhattan,Private room,175.0,2,3,105.0
Brooklyn,Entire home/apt,170.0,3,1,304.0
Manhattan,Entire home/apt,1299.0,2,3,273.0
Manhattan,Private room,77.0,2,2,106.0
Manhattan,Private room,140.0,1,2,45.0
Queens,Entire home/apt,114.0,2,1,359.0
Manhattan,Private room,100.0,1,4,184.0
Manhattan,Entire home/apt,150.0,1,1,45.0
Bronx,Entire home/apt,74.0,2,1,183.0
Queens,Private room,35.0,30,103,252.0
Brooklyn,Private room,100.0,2,1,45.0
Manhattan,Private room,300.0,3,1,45.0
Manhattan,Private room,59.0,1,1,106.0
Bronx,Private room,50.0,1,1,45.0
Brooklyn,Private room,70.0,2,1,26.0
Brooklyn,Private room,59.0,1,1,109.0
Manhattan,Entire home/apt,199.0,1,1,72.0
Manhattan,Private room,300.0,3,1,365.0
Manhattan,Entire home/apt,110.0,4,2,197.0
Manhattan,Private room,61.0,4,1,45.0
Brooklyn,Private room,60.0,3,1,45.0
Manhattan,Entire home/apt,179.0,6,1,3.0
Manhattan,Entire home/apt,199.0,2,3,110.0
Manhattan,Private room,150.0,2,1,20.0
Brooklyn,Private room,85.0,2,4,314.0
Bronx,Entire home/apt,80.0,5,1,91.0
Manhattan,Private room,90.0,2,1,324.0
Manhattan,Private room,114.0,3,6,50.0
Manhattan,Entire home/apt,135.0,4,1,45.0
Queens,Private room,35.0,1,3,354.0
Brooklyn,Entire home/apt,250.0,14,1,364.0
Manhattan,Entire home/apt,495.0,6,4,52.0
Manhattan,Entire home/apt,525.0,6,4,63.0
Manhattan,Entire home/apt,395.0,5,1,363.0
Brooklyn,Entire home/apt,82.0,3,1,75.0
Brooklyn,Private room,100.0,2,1,100.0
Queens,Shared room,19.0,1,3,236.0
Manhattan,Entire home/apt,70.0,2,1,45.0
Queens,Private room,35.0,4,4,11.0
Brooklyn,Private room,80.0,2,2,27.0
Manhattan,Private room,100.0,2,3,365.0
Brooklyn,Entire home/apt,120.0,3,3,45.0
Brooklyn,Entire home/apt,175.0,2,1,45.0
Queens,Entire home/apt,130.0,1,2,162.0
Brooklyn,Entire home/apt,100.0,2,1,342.0
Brooklyn,Private room,65.0,2,1,45.0
Brooklyn,Private room,68.0,30,4,191.0
Brooklyn,Private room,60.0,30,4,191.0
Queens,Shared room,39.0,1,8,320.0
Brooklyn,Private room,65.0,2,1,178.0
Brooklyn,Private room,85.0,1,1,45.0
Manhattan,Private room,116.0,3,6,42.0
Manhattan,Private room,101.0,3,6,62.0
Queens,Entire home/apt,200.0,1,1,139.0
Queens,Private room,25.0,1,3,231.0
Manhattan,Private room,85.0,1,1,45.0
Brooklyn,Entire home/apt,172.0,2,2,281.0
Manhattan,Entire home/apt,9999.0,30,1,365.0
Queens,Entire home/apt,120.0,3,1,45.0
Manhattan,Private room,65.0,1,1,45.0
Manhattan,Entire home/apt,115.0,30,4,50.0
Manhattan,Private room,200.0,3,1,45.0
Brooklyn,Private room,70.0,1,2,45.0
Manhattan,Private room,65.0,1,3,45.0
Brooklyn,Private room,59.0,2,3,118.0
Queens,Private room,44.0,2,1,47.0
Manhattan,Private room,90.0,1,2,45.0
Brooklyn,Entire home/apt,175.0,4,1,45.0
Brooklyn,Entire home/apt,140.0,2,2,281.0
Brooklyn,Entire home/apt,190.0,6,1,59.0
Manhattan,Entire home/apt,111.0,4,1,37.0
Brooklyn,Private room,45.0,1,1,45.0
Manhattan,Entire home/apt,399.0,1,1,332.0
Manhattan,Private room,65.0,1,1,19.0
Manhattan,Private room,50.0,1,1,29.0
Queens,Entire home/apt,69.0,1,1,212.0
Brooklyn,Private room,70.0,1,1,45.0
Manhattan,Private room,399.0,6,6,230.0
Manhattan,Private room,55.0,2,2,45.0
Manhattan,Private room,90.0,2,1,168.0
Queens,Private room,70.0,2,1,45.0
Brooklyn,Entire home/apt,500.0,1,1,365.0
Manhattan,Private room,33.0,3,1,45.0
Manhattan,Entire home/apt,450.0,1,1,312.0
Manhattan,Entire home/apt,300.0,2,1,45.0
Queens,Private room,80.0,2,2,125.0
Brooklyn,Private room,34.0,4,1,58.0
Brooklyn,Private room,53.0,2,2,191.0
Queens,Entire home/apt,80.0,2,1,87.0
Queens,Private room,61.0,30,103,123.0
Manhattan,Entire home/apt,110.0,1,1,238.0
Manhattan,Private room,110.0,1,3,6.0
Manhattan,Private room,150.0,1,1,88.0
Brooklyn,Private room,38.0,1,6,7.0
Brooklyn,Entire home/apt,180.0,5,1,45.0
Brooklyn,Entire home/apt,125.0,4,5,84.0
Manhattan,Entire home/apt,300.0,2,1,188.0
Brooklyn,Private room,75.0,2,1,45.0
Queens,Private room,75.0,2,1,45.0
Brooklyn,Private room,55.0,2,2,45.0
Queens,Entire home/apt,160.0,2,1,310.0
Manhattan,Private room,209.0,1,8,81.0
Manhattan,Entire home/apt,210.0,30,87,262.0
Brooklyn,Entire home/apt,70.0,4,1,45.0
Brooklyn,Entire home/apt,135.0,4,1,26.0
Manhattan,Entire home/apt,275.0,2,1,45.0
Manhattan,Private room,199.0,1,30,362.0
Brooklyn,Private room,200.0,2,1,45.0
Manhattan,Entire home/apt,200.0,2,1,45.0
Brooklyn,Private room,80.0,1,1,86.0
Brooklyn,Entire home/apt,1080.0,1,2,167.0
Manhattan,Entire home/apt,225.0,2,1,280.0
Brooklyn,Private room,45.0,3,1,45.0
Brooklyn,Private room,150.0,1,1,269.0
Queens,Entire home/apt,175.0,2,1,147.0
Manhattan,Private room,53.0,1,2,45.0
Manhattan,Private room,140.0,1,2,45.0
Manhattan,Entire home/apt,200.0,7,1,45.0
Manhattan,Entire home/apt,115.0,1,1,5.0
Brooklyn,Private room,70.0,1,2,111.0
Manhattan,Entire home/apt,120.0,1,1,36.0
Manhattan,Private room,99.0,2,1,45.0
Brooklyn,Private room,80.0,1,1,168.0
Manhattan,Private room,249.0,1,8,89.0
Manhattan,Entire home/apt,120.0,5,1,84.0
Brooklyn,Entire home/apt,140.0,2,1,284.0
Manhattan,Shared room,39.0,2,3,348.0
Manhattan,Entire home/apt,110.0,1,1,5.0
Brooklyn,Entire home/apt,145.0,30,4,218.0
Bronx,Private room,70.0,1,3,81.0
Manhattan,Entire home/apt,260.0,5,1,45.0
Manhattan,Private room,60.0,2,1,1.0
Queens,Entire home/apt,150.0,5,5,45.0
Manhattan,Entire home/apt,190.0,3,3,293.0
Brooklyn,Entire home/apt,200.0,4,1,66.0
Queens,Entire home/apt,105.0,2,1,22.0
Brooklyn,Private room,65.0,10,2,45.0
Manhattan,Entire home/apt,139.0,10,1,45.0
Queens,Private room,56.0,2,1,4.0
Manhattan,Entire home/apt,250.0,3,2,110.0
Queens,Private room,55.0,1,2,34.0
Brooklyn,Entire home/apt,400.0,2,1,329.0
Manhattan,Private room,289.0,2,1,72.0
Manhattan,Entire home/apt,170.0,3,1,188.0
Brooklyn,Entire home/apt,165.0,5,1,20.0
Brooklyn,Private room,35.0,4,1,7.0
Manhattan,Entire home/apt,150.0,2,1,19.0
Manhattan,Shared room,249.0,60,1,45.0
Manhattan,Private room,42.0,3,1,131.0
Brooklyn,Entire home/apt,200.0,2,1,45.0
Brooklyn,Private room,50.0,4,1,365.0
Manhattan,Private room,45.0,2,1,78.0
Brooklyn,Entire home/apt,92.0,4,1,95.0
Brooklyn,Entire home/apt,100.0,1,1,268.0
Manhattan,Private room,40.0,4,2,81.0
Manhattan,Entire home/apt,140.0,6,2,45.0
Brooklyn,Private room,75.0,2,1,113.0
Manhattan,Entire home/apt,350.0,1,2,45.0
Manhattan,Entire home/apt,150.0,2,1,45.0
Manhattan,Private room,50.0,1,1,36.0
Bronx,Private room,80.0,2,1,156.0
Brooklyn,Entire home/apt,120.0,1,1,45.0
Brooklyn,Entire home/apt,133.0,2,1,41.0
Manhattan,Private room,50.0,2,1,45.0
Manhattan,Entire home/apt,219.0,1,8,322.0
Manhattan,Private room,60.0,2,1,80.0
Manhattan,Entire home/apt,307.0,30,232,249.0
Manhattan,Entire home/apt,233.0,30,232,249.0
Manhattan,Entire home/apt,235.0,2,1,8.0
Manhattan,Private room,80.0,2,1,36.0
Queens,Entire home/apt,149.0,3,1,30.0
Manhattan,Entire home/apt,225.0,30,12,343.0
Manhattan,Entire home/apt,225.0,30,12,365.0
Manhattan,Entire home/apt,400.0,1,1,179.0
Manhattan,Private room,2500.0,60,1,90.0
Manhattan,Private room,60.0,4,2,51.0
Manhattan,Entire home/apt,225.0,30,12,343.0
Brooklyn,Entire home/apt,130.0,3,1,292.0
Queens,Entire home/apt,128.0,1,3,80.0
Manhattan,Entire home/apt,299.0,3,1,38.0
Brooklyn,Private room,45.0,1,1,45.0
Brooklyn,Private room,39.0,1,1,45.0
Brooklyn,Private room,47.0,2,1,45.0
Brooklyn,Private room,49.0,1,3,164.0
Brooklyn,Private room,49.0,1,3,155.0
Manhattan,Entire home/apt,1150.0,1,1,2.0
Brooklyn,Entire home/apt,61.0,2,1,45.0
Brooklyn,Entire home/apt,89.0,3,3,237.0
Staten Island,Private room,85.0,2,3,296.0
Brooklyn,Private room,130.0,2,1,356.0
Brooklyn,Private room,35.0,7,1,45.0
Brooklyn,Entire home/apt,80.0,2,1,45.0
Brooklyn,Private room,59.0,1,2,53.0
Brooklyn,Entire home/apt,65.0,2,2,293.0
Brooklyn,Private room,39.0,2,2,67.0
Manhattan,Entire home/apt,140.0,1,1,45.0
Brooklyn,Entire home/apt,165.0,30,1,337.0
Manhattan,Entire home/apt,225.0,30,12,343.0
Brooklyn,Private room,100.0,4,1,45.0
Brooklyn,Private room,40.0,7,1,1.0
Manhattan,Entire home/apt,115.0,1,1,45.0
Manhattan,Entire home/apt,400.0,5,1,148.0
Manhattan,Private room,35.0,1,2,80.0
Brooklyn,Private room,40.0,3,2,51.0
Manhattan,Entire home/apt,110.0,4,2,227.0
Queens,Private room,55.0,4,2,360.0
Manhattan,Private room,65.0,1,2,69.0
Manhattan,Entire home/apt,175.0,31,4,274.0
Brooklyn,Private room,40.0,2,1,45.0
Brooklyn,Entire home/apt,120.0,14,1,45.0
Queens,Entire home/apt,170.0,4,1,97.0
Brooklyn,Shared room,40.0,4,1,45.0
Queens,Private room,55.0,2,2,81.0
Queens,Entire home/apt,125.0,1,1,344.0
Queens,Entire home/apt,100.0,1,3,121.0
Brooklyn,Entire home/apt,85.0,2,1,6.0
Manhattan,Entire home/apt,180.0,3,1,173.0
Brooklyn,Entire home/apt,156.0,30,7,126.0
Queens,Entire home/apt,99.0,2,1,45.0
Manhattan,Entire home/apt,145.0,1,4,169.0
Bronx,Entire home/apt,247.0,2,3,322.0
Brooklyn,Private room,120.0,1,1,80.0
Manhattan,Private room,70.0,5,1,65.0
Brooklyn,Private room,40.0,14,1,45.0
Brooklyn,Entire home/apt,80.0,2,1,154.0
Manhattan,Entire home/apt,197.0,29,327,334.0
Manhattan,Entire home/apt,400.0,3,1,45.0
Manhattan,Entire home/apt,105.0,4,1,83.0
Brooklyn,Private room,90.0,2,1,45.0
Brooklyn,Private room,60.0,1,1,29.0
Brooklyn,Entire home/apt,300.0,2,3,92.0
Brooklyn,Entire home/apt,179.0,7,1,342.0
Manhattan,Private room,70.0,2,1,45.0
Brooklyn,Private room,45.0,2,1,45.0
Manhattan,Entire home/apt,229.0,1,1,362.0
Brooklyn,Private room,49.0,3,1,45.0
Brooklyn,Private room,250.0,3,3,364.0
Brooklyn,Private room,60.0,1,1,86.0
Brooklyn,Private room,125.0,3,3,180.0
Brooklyn,Private room,125.0,3,3,364.0
Manhattan,Private room,109.0,5,1,35.0
Staten Island,Private room,100.0,1,1,45.0
Brooklyn,Entire home/apt,100.0,2,1,66.0
Manhattan,Entire home/apt,200.0,2,1,45.0
Manhattan,Entire home/apt,599.0,4,1,140.0
Manhattan,Private room,86.0,3,2,310.0
Queens,Private room,55.0,1,2,7.0
Manhattan,Private room,300.0,3,1,338.0
Brooklyn,Entire home/apt,125.0,2,1,188.0
Brooklyn,Entire home/apt,200.0,6,1,49.0
Manhattan,Entire home/apt,80.0,2,1,189.0
Manhattan,Entire home/apt,88.0,2,1,5.0
Brooklyn,Private room,45.0,5,1,45.0
Manhattan,Entire home/apt,99.0,1,1,81.0
Manhattan,Private room,70.0,2,2,45.0
Manhattan,Private room,100.0,1,1,254.0
Brooklyn,Entire home/apt,85.0,1,4,210.0
Brooklyn,Private room,49.0,1,3,177.0
Manhattan,Private room,69.0,1,2,60.0
Manhattan,Private room,80.0,3,1,6.0
Manhattan,Private room,150.0,5,4,280.0
Brooklyn,Entire home/apt,100.0,5,2,45.0
Queens,Private room,40.0,2,6,306.0
Manhattan,Entire home/apt,188.0,3,1,253.0
Manhattan,Private room,110.0,7,1,13.0
Brooklyn,Private room,99.0,1,1,149.0
Manhattan,Private room,100.0,1,3,45.0
Brooklyn,Private room,70.0,2,2,8.0
Manhattan,Private room,75.0,1,1,45.0
Manhattan,Entire home/apt,271.0,30,232,331.0
Bronx,Private room,30.0,2,1,176.0
Manhattan,Entire home/apt,225.0,25,3,268.0
Manhattan,Private room,125.0,5,2,45.0
Manhattan,Entire home/apt,130.0,3,1,45.0
Manhattan,Entire home/apt,145.0,30,2,357.0
Queens,Private room,28.0,1,3,236.0
Queens,Private room,49.0,31,2,281.0
Manhattan,Entire home/apt,180.0,10,3,54.0
Manhattan,Entire home/apt,168.0,3,2,4.0
Manhattan,Entire home/apt,125.0,3,1,191.0
Manhattan,Shared room,65.0,1,1,208.0
Manhattan,Entire home/apt,395.0,7,1,279.0
Bronx,Private room,45.0,2,2,24.0
Manhattan,Entire home/apt,1799.0,2,1,270.0
Manhattan,Private room,89.0,1,2,52.0
Manhattan,Entire home/apt,150.0,29,327,220.0
Manhattan,Entire home/apt,355.0,4,1,365.0
Manhattan,Entire home/apt,150.0,7,1,213.0
Manhattan,Entire home/apt,164.0,29,327,221.0
Brooklyn,Entire home/apt,100.0,2,1,37.0
Manhattan,Entire home/apt,130.0,3,1,5.0
Manhattan,Entire home/apt,229.0,2,327,340.0
Manhattan,Private room,60.0,2,1,216.0
Brooklyn,Private room,120.0,2,1,18.0
Manhattan,Private room,95.0,2,1,45.0
Queens,Private room,50.0,1,2,164.0
Brooklyn,Private room,75.0,1,4,361.0
Brooklyn,Entire home/apt,240.0,2,2,45.0
Queens,Entire home/apt,95.0,1,1,35.0
Manhattan,Entire home/apt,229.0,2,327,338.0
Queens,Private room,90.0,1,1,104.0
Manhattan,Entire home/apt,240.0,2,327,323.0
Brooklyn,Private room,90.0,5,1,85.0
Manhattan,Entire home/apt,236.0,2,327,319.0
Manhattan,Private room,70.0,1,1,45.0
Manhattan,Entire home/apt,229.0,2,327,341.0
Manhattan,Entire home/apt,229.0,2,327,327.0
Manhattan,Entire home/apt,154.0,3,1,18.0
Manhattan,Entire home/apt,200.0,3,1,1.0
Queens,Shared room,35.0,4,5,332.0
Brooklyn,Private room,169.0,3,1,72.0
Brooklyn,Private room,75.0,1,4,134.0
Brooklyn,Entire home/apt,160.0,2,1,5.0
Brooklyn,Entire home/apt,134.0,3,1,245.0
Manhattan,Entire home/apt,200.0,4,1,228.0
Brooklyn,Entire home/apt,215.0,2,1,18.0
Queens,Private room,700.0,1,1,125.0
Brooklyn,Private room,90.0,2,2,174.0
Brooklyn,Private room,64.0,5,1,90.0
Brooklyn,Entire home/apt,150.0,30,6,17.0
Manhattan,Entire home/apt,549.0,5,1,207.0
Brooklyn,Entire home/apt,100.0,4,1,11.0
Queens,Private room,80.0,1,1,45.0
Queens,Entire home/apt,149.0,1,4,113.0
Brooklyn,Entire home/apt,550.0,3,1,215.0
Queens,Private room,65.0,1,6,126.0
Manhattan,Private room,99.0,1,20,168.0
Manhattan,Private room,199.0,1,20,160.0
Brooklyn,Private room,60.0,3,2,45.0
Manhattan,Entire home/apt,154.0,3,1,19.0
Brooklyn,Private room,50.0,30,1,45.0
Brooklyn,Entire home/apt,230.0,2,1,169.0
Manhattan,Private room,51.0,1,1,45.0
Manhattan,Entire home/apt,140.0,26,2,46.0
Manhattan,Private room,85.0,2,2,77.0
Brooklyn,Entire home/apt,350.0,6,1,61.0
Brooklyn,Private room,48.0,30,103,267.0
Brooklyn,Private room,65.0,1,2,23.0
Manhattan,Entire home/apt,271.0,30,232,316.0
Brooklyn,Entire home/apt,125.0,3,1,24.0
Brooklyn,Private room,75.0,2,1,45.0
Manhattan,Private room,70.0,2,1,163.0
Brooklyn,Entire home/apt,159.0,2,1,127.0
Manhattan,Entire home/apt,155.0,2,1,6.0
Manhattan,Entire home/apt,159.0,60,91,353.0
Manhattan,Entire home/apt,699.0,2,1,290.0
Manhattan,Entire home/apt,300.0,3,1,54.0
Manhattan,Entire home/apt,165.0,30,2,56.0
Manhattan,Entire home/apt,250.0,3,5,255.0
Manhattan,Entire home/apt,260.0,3,1,10.0
Manhattan,Entire home/apt,398.0,2,327,279.0
Brooklyn,Private room,60.0,7,1,45.0
Brooklyn,Entire home/apt,65.0,6,1,19.0
Manhattan,Entire home/apt,150.0,1,1,16.0
Manhattan,Private room,215.0,5,8,345.0
Manhattan,Entire home/apt,419.0,3,8,343.0
Manhattan,Private room,215.0,5,8,335.0
Manhattan,Entire home/apt,195.0,2,1,117.0
Manhattan,Entire home/apt,175.0,2,1,38.0
Brooklyn,Entire home/apt,225.0,3,1,45.0
Manhattan,Entire home/apt,306.0,30,1,320.0
Brooklyn,Private room,90.0,3,1,47.0
